LDM 42E measurement:
Do, 4. Mai 2017
10:34:39
5.2600	-0.0090
5.2800	-0.0050
5.3000	-0.0010
5.3200	0.0040
5.3400	0.0080
5.3600	0.0120
5.3800	0.0160
5.4000	0.0210
5.4200	0.0240
5.4400	0.0270
5.4600	0.0310
5.4800	0.0350
5.5000	0.0370
5.5200	0.0400
5.5400	0.0420
5.5600	0.0450
5.5800	0.0460
5.6000	0.0480
5.6200	0.0490
5.6400	0.0490
5.6600	0.0490
5.6800	0.0490
5.7000	0.0490
5.7200	0.0480
5.7400	0.0470
5.7600	0.0460
5.7800	0.0440
5.8000	0.0420
5.8200	0.0390
5.8400	0.0360
5.8600	0.0330
5.8800	0.0300
5.9000	0.0270
5.9200	0.0220
5.9400	0.0180
5.9600	0.0140
5.9800	0.0100
6.0000	0.0060
6.0200	0.0020
6.0400	-0.0030
6.0600	-0.0080
6.0800	-0.0120
6.1000	-0.0150
6.1200	-0.0180
6.1400	-0.0220
6.1600	-0.0260
6.1800	-0.0300
6.2000	-0.0330
6.2200	-0.0360
6.2400	-0.0390
6.2600	-0.0420
6.2800	-0.0440
6.3000	-0.0450
6.3200	-0.0470
6.3400	-0.0480
6.3600	-0.0480
6.3800	-0.0480
6.4000	-0.0480
6.4200	-0.0480
6.4400	-0.0480
6.4600	-0.0460
6.4800	-0.0450
6.5000	-0.0430
6.5200	-0.0420
6.5400	-0.0380
6.5600	-0.0350
6.5800	-0.0320
6.6000	-0.0290
6.6200	-0.0250
6.6400	-0.0220
6.6600	-0.0180
6.6800	-0.0150
6.7000	-0.0110
6.7200	-0.0060
6.7400	-0.0020
6.7600	0.0030
6.7800	0.0070
6.8000	0.0110
6.8200	0.0150
6.8400	0.0190
6.8600	0.0230
6.8800	0.0260
6.9000	0.0310
6.9200	0.0340
6.9400	0.0360
6.9600	0.0400
6.9800	0.0420
7.0000	0.0440
7.0200	0.0460
7.0400	0.0460
7.0600	0.0480
7.0800	0.0500
7.1000	0.0500
7.1200	0.0490
7.1400	0.0490
7.1600	0.0490
7.1800	0.0480
7.2000	0.0460
7.2200	0.0440
7.2400	0.0420
7.2600	0.0390
7.2800	0.0370
7.3000	0.0340
7.3200	0.0300
7.3400	0.0270
7.3600	0.0230
7.3800	0.0200
7.4000	0.0150
7.4200	0.0110
7.4400	0.0070
7.4600	0.0030
7.4800	-0.0010
7.5000	-0.0060
7.5200	-0.0090
7.5400	-0.0130
7.5600	-0.0170
7.5800	-0.0210
7.6000	-0.0250
7.6200	-0.0280
7.6400	-0.0330
7.6600	-0.0350
7.6800	-0.0390
7.7000	-0.0420
7.7200	-0.0430
7.7400	-0.0450
7.7600	-0.0460
7.7800	-0.0470
7.8000	-0.0480
7.8200	-0.0480
7.8400	-0.0490
7.8600	-0.0490
7.8800	-0.0480
7.9000	-0.0470
7.9200	-0.0460
7.9400	-0.0430
7.9600	-0.0410
7.9800	-0.0380
8.0000	-0.0360
8.0200	-0.0330
8.0400	-0.0310
8.0600	-0.0270
8.0800	-0.0240
8.1000	-0.0200
8.1200	-0.0150
8.1400	-0.0110
8.1600	-0.0080
8.1800	-0.0030
8.2000	0.0010
8.2200	0.0050
8.2400	0.0090
8.2600	0.0130
8.2800	0.0170
8.3000	0.0220
8.3200	0.0250
8.3400	0.0280
8.3600	0.0320
8.3800	0.0350
8.4000	0.0380
8.4200	0.0410
8.4400	0.0430
8.4600	0.0450
8.4800	0.0470
8.5000	0.0480
8.5200	0.0480
8.5400	0.0490
8.5600	0.0500
8.5800	0.0490
8.6000	0.0490
8.6200	0.0480
8.6400	0.0460
8.6600	0.0440
8.6800	0.0430
8.7000	0.0400
8.7200	0.0380
8.7400	0.0350
8.7600	0.0320
8.7800	0.0290
8.8000	0.0250
8.8200	0.0210
8.8400	0.0170
8.8600	0.0120
8.8800	0.0090
8.9000	0.0050
8.9200	0.0010
8.9400	-0.0030
8.9600	-0.0080
8.9800	-0.0120
9.0000	-0.0160
9.0200	-0.0200
9.0400	-0.0240
9.0600	-0.0280
9.0800	-0.0310
9.1000	-0.0340
9.1200	-0.0370
9.1400	-0.0390
9.1600	-0.0410
9.1800	-0.0430
9.2000	-0.0450
9.2200	-0.0470
9.2400	-0.0480
9.2600	-0.0480
9.2800	-0.0490
9.3000	-0.0480
9.3200	-0.0470
9.3400	-0.0460
9.3600	-0.0450
9.3800	-0.0440
9.4000	-0.0410
9.4200	-0.0390
9.4400	-0.0370
9.4600	-0.0350
9.4800	-0.0320
9.5000	-0.0280
9.5200	-0.0240
9.5400	-0.0210
9.5600	-0.0170
9.5800	-0.0120
9.6000	-0.0090
9.6200	-0.0050
9.6400	-0.0010
9.6600	0.0030
9.6800	0.0070
9.7000	0.0110
9.7200	0.0150
9.7400	0.0190
9.7600	0.0240
9.7800	0.0270
9.8000	0.0310
9.8200	0.0340
9.8400	0.0360
9.8600	0.0390
9.8800	0.0420
9.9000	0.0440
9.9200	0.0450
9.9400	0.0470
9.9600	0.0480
9.9800	0.0490
10.0000	0.0490
10.0200	0.0490
10.0400	0.0480
10.0600	0.0470
10.0800	0.0460
10.1000	0.0450
10.1200	0.0430
10.1400	0.0410
10.1600	0.0390
10.1800	0.0360
10.2000	0.0330
10.2200	0.0300
10.2400	0.0260
10.2600	0.0220
10.2800	0.0190
10.3000	0.0150
10.3200	0.0110
10.3400	0.0070
10.3600	0.0020
10.3800	-0.0020
10.4000	-0.0060
10.4200	-0.0110
10.4400	-0.0150
10.4600	-0.0190
10.4800	-0.0230
10.5000	-0.0260
10.5200	-0.0280
10.5400	-0.0320
10.5600	-0.0350
10.5800	-0.0370
10.6000	-0.0400
10.6200	-0.0420
10.6400	-0.0440
10.6600	-0.0460
10.6800	-0.0470
10.7000	-0.0480
10.7200	-0.0480
10.7400	-0.0480
10.7600	-0.0470
10.7800	-0.0460
10.8000	-0.0450
10.8200	-0.0440
10.8400	-0.0430
10.8600	-0.0400
10.8800	-0.0390
10.9000	-0.0360
10.9200	-0.0320
10.9400	-0.0290
10.9600	-0.0250
10.9800	-0.0220
11.0000	-0.0180
11.0200	-0.0140
11.0400	-0.0110
11.0600	-0.0070
11.0800	-0.0030
11.1000	0.0010
11.1200	0.0060
11.1400	0.0100
11.1600	0.0140
11.1800	0.0180
11.2000	0.0220
11.2200	0.0250
11.2400	0.0280
11.2600	0.0320
11.2800	0.0360
11.3000	0.0380
11.3200	0.0400
11.3400	0.0420
11.3600	0.0450
11.3800	0.0460
11.4000	0.0470
11.4200	0.0480
11.4400	0.0480
11.4600	0.0480
11.4800	0.0480
11.5000	0.0480
11.5200	0.0470
11.5400	0.0450
11.5600	0.0440
11.5800	0.0420
11.6000	0.0400
11.6200	0.0370
11.6400	0.0340
11.6600	0.0310
11.6800	0.0280
11.7000	0.0240
11.7200	0.0200
11.7400	0.0160
11.7600	0.0120
11.7800	0.0080
11.8000	0.0040
11.8200	-0.0000
11.8400	-0.0050
11.8600	-0.0090
11.8800	-0.0130
11.9000	-0.0170
11.9200	-0.0200
11.9400	-0.0230
11.9600	-0.0270
11.9800	-0.0300
12.0000	-0.0340
12.0200	-0.0360
12.0400	-0.0390
12.0600	-0.0420
12.0800	-0.0440
12.1000	-0.0450
12.1200	-0.0460
12.1400	-0.0470
12.1600	-0.0470
12.1800	-0.0470
12.2000	-0.0470
12.2200	-0.0460
12.2400	-0.0450
12.2600	-0.0450
12.2800	-0.0440
12.3000	-0.0420
12.3200	-0.0390
12.3400	-0.0360
12.3600	-0.0330
12.3800	-0.0300
12.4000	-0.0270
12.4200	-0.0240
12.4400	-0.0200
12.4600	-0.0170
12.4800	-0.0130
12.5000	-0.0080
12.5200	-0.0040
12.5400	0.0000
12.5600	0.0040
12.5800	0.0080
12.6000	0.0120
12.6200	0.0160
12.6400	0.0190
12.6600	0.0240
12.6800	0.0270
12.7000	0.0310
12.7200	0.0330
12.7400	0.0360
12.7600	0.0390
12.7800	0.0420
12.8000	0.0440
12.8200	0.0450
12.8400	0.0460
12.8600	0.0470
12.8800	0.0480
12.9000	0.0480
12.9200	0.0480
12.9400	0.0470
12.9600	0.0470
12.9800	0.0460
13.0000	0.0440
13.0200	0.0430
13.0400	0.0400
13.0600	0.0370
13.0800	0.0350
13.1000	0.0320
13.1200	0.0280
13.1400	0.0250
13.1600	0.0220
13.1800	0.0180
13.2000	0.0140
13.2200	0.0100
13.2400	0.0050
13.2600	0.0010
13.2800	-0.0030
13.3000	-0.0070
13.3200	-0.0100
13.3400	-0.0140
13.3600	-0.0180
13.3800	-0.0220
13.4000	-0.0250
13.4200	-0.0290
13.4400	-0.0320
13.4600	-0.0350
13.4800	-0.0380
13.5000	-0.0400
13.5200	-0.0420
13.5400	-0.0440
13.5600	-0.0450
13.5800	-0.0460
13.6000	-0.0460
13.6200	-0.0460
13.6400	-0.0470
13.6600	-0.0470
13.6800	-0.0460
13.7000	-0.0450
13.7200	-0.0430
13.7400	-0.0420
13.7600	-0.0390
13.7800	-0.0370
13.8000	-0.0340
13.8200	-0.0310
13.8400	-0.0290
13.8600	-0.0250
13.8800	-0.0220
13.9000	-0.0180
13.9200	-0.0140
13.9400	-0.0100
13.9600	-0.0060
13.9800	-0.0020
14.0000	0.0020
14.0200	0.0060
14.0400	0.0090
14.0600	0.0140
14.0800	0.0180
14.1000	0.0220
14.1200	0.0250
14.1400	0.0280
14.1600	0.0320
14.1800	0.0350
14.2000	0.0370
14.2200	0.0400
14.2400	0.0410
14.2600	0.0430
14.2800	0.0450
14.3000	0.0460
14.3200	0.0480
14.3400	0.0470
14.3600	0.0480
14.3800	0.0470
14.4000	0.0470
14.4200	0.0460
14.4400	0.0440
14.4600	0.0420
14.4800	0.0410
14.5000	0.0390
14.5200	0.0360
14.5400	0.0330
14.5600	0.0300
14.5800	0.0270
14.6000	0.0230
14.6200	0.0190
14.6400	0.0150
14.6600	0.0110
14.6800	0.0080
14.7000	0.0030
14.7200	0.0000
14.7400	-0.0040
14.7600	-0.0080
14.7800	-0.0120
14.8000	-0.0160
14.8200	-0.0200
14.8400	-0.0240
14.8600	-0.0270
14.8800	-0.0300
14.9000	-0.0330
14.9200	-0.0360
14.9400	-0.0380
14.9600	-0.0400
14.9800	-0.0420
15.0000	-0.0430
15.0200	-0.0450
15.0400	-0.0460
15.0600	-0.0460
15.0800	-0.0460
15.1000	-0.0460
15.1200	-0.0460
15.1400	-0.0450
15.1600	-0.0440
15.1800	-0.0420
15.2000	-0.0400
15.2200	-0.0380
15.2400	-0.0360
15.2600	-0.0330
15.2800	-0.0300
15.3000	-0.0270
15.3200	-0.0230
15.3400	-0.0190
15.3600	-0.0160
15.3800	-0.0120
15.4000	-0.0080
15.4200	-0.0040
15.4400	-0.0010
15.4600	0.0030
15.4800	0.0080
15.5000	0.0120
15.5200	0.0160
15.5400	0.0190
15.5600	0.0230
15.5800	0.0270
15.6000	0.0300
15.6200	0.0330
15.6400	0.0350
15.6600	0.0380
15.6800	0.0400
15.7000	0.0420
15.7200	0.0440
15.7400	0.0450
15.7600	0.0460
15.7800	0.0460
15.8000	0.0470
15.8200	0.0470
15.8400	0.0460
15.8600	0.0460
15.8800	0.0450
15.9000	0.0430
15.9200	0.0410
15.9400	0.0390
15.9600	0.0370
15.9800	0.0340
16.0000	0.0320
16.0200	0.0280
16.0400	0.0250
16.0600	0.0210
16.0800	0.0180
16.1000	0.0140
16.1200	0.0100
16.1400	0.0060
16.1600	0.0020
16.1800	-0.0020
16.2000	-0.0070
16.2200	-0.0100
16.2400	-0.0140
16.2600	-0.0190
16.2800	-0.0220
16.3000	-0.0260
16.3200	-0.0280
16.3400	-0.0310
16.3600	-0.0340
16.3800	-0.0360
16.4000	-0.0380
16.4200	-0.0410
16.4400	-0.0430
16.4600	-0.0440
16.4800	-0.0460
16.5000	-0.0460
16.5200	-0.0470
16.5400	-0.0460
16.5600	-0.0450
16.5800	-0.0450
16.6000	-0.0430
16.6200	-0.0420
16.6400	-0.0410
16.6600	-0.0390
16.6800	-0.0370
16.7000	-0.0340
16.7200	-0.0300
16.7400	-0.0270
16.7600	-0.0240
16.7800	-0.0210
16.8000	-0.0180
16.8200	-0.0140
16.8400	-0.0110
16.8600	-0.0070
16.8800	-0.0020
16.9000	0.0020
16.9200	0.0060
16.9400	0.0100
16.9600	0.0130
16.9800	0.0170
17.0000	0.0210
17.0200	0.0250
17.0400	0.0280
17.0600	0.0300
17.0800	0.0340
17.1000	0.0370
17.1200	0.0390
17.1400	0.0410
17.1600	0.0430
17.1800	0.0440
17.2000	0.0450
17.2200	0.0460
17.2400	0.0460
17.2600	0.0460
17.2800	0.0460
17.3000	0.0450
17.3200	0.0450
17.3400	0.0430
17.3600	0.0420
17.3800	0.0400
17.4000	0.0380
17.4200	0.0360
17.4400	0.0330
17.4600	0.0290
17.4800	0.0270
17.5000	0.0230
17.5200	0.0190
17.5400	0.0160
17.5600	0.0120
17.5800	0.0080
17.6000	0.0040
17.6200	0.0000
17.6400	-0.0040
17.6600	-0.0090
17.6800	-0.0120
17.7000	-0.0160
17.7200	-0.0190
17.7400	-0.0220
17.7600	-0.0260
17.7800	-0.0290
17.8000	-0.0320
17.8200	-0.0350
17.8400	-0.0380
17.8600	-0.0390
17.8800	-0.0420
17.9000	-0.0430
17.9200	-0.0440
17.9400	-0.0450
17.9600	-0.0450
17.9800	-0.0450
18.0000	-0.0450
18.0200	-0.0440
18.0400	-0.0440
18.0600	-0.0420
18.0800	-0.0410
18.1000	-0.0400
18.1200	-0.0380
18.1400	-0.0350
18.1600	-0.0320
18.1800	-0.0290
18.2000	-0.0260
18.2200	-0.0230
18.2400	-0.0200
18.2600	-0.0170
18.2800	-0.0130
18.3000	-0.0080
18.3200	-0.0040
18.3400	0.0000
18.3600	0.0040
18.3800	0.0070
18.4000	0.0110
18.4200	0.0150
18.4400	0.0180
18.4600	0.0220
18.4800	0.0260
18.5000	0.0290
18.5200	0.0310
18.5400	0.0340
18.5600	0.0380
18.5800	0.0390
18.6000	0.0420
18.6200	0.0430
18.6400	0.0440
18.6600	0.0450
18.6800	0.0460
18.7000	0.0460
18.7200	0.0460
18.7400	0.0460
18.7600	0.0450
18.7800	0.0440
18.8000	0.0430
18.8200	0.0410
18.8400	0.0390
18.8600	0.0370
18.8800	0.0350
18.9000	0.0320
18.9200	0.0280
18.9400	0.0250
18.9600	0.0210
18.9800	0.0180
19.0000	0.0140
19.0200	0.0100
19.0400	0.0060
19.0600	0.0020
19.0800	-0.0010
19.1000	-0.0060
19.1200	-0.0090
19.1400	-0.0130
19.1600	-0.0170
19.1800	-0.0200
19.2000	-0.0240
19.2200	-0.0270
19.2400	-0.0300
19.2600	-0.0340
19.2800	-0.0360
19.3000	-0.0380
19.3200	-0.0390
19.3400	-0.0420
19.3600	-0.0430
19.3800	-0.0440
19.4000	-0.0450
19.4200	-0.0450
19.4400	-0.0450
19.4600	-0.0450
19.4800	-0.0450
19.5000	-0.0430
19.5200	-0.0410
19.5400	-0.0410
19.5600	-0.0370
19.5800	-0.0360
19.6000	-0.0330
19.6200	-0.0310
19.6400	-0.0280
19.6600	-0.0250
19.6800	-0.0220
19.7000	-0.0180
19.7200	-0.0140
19.7400	-0.0100
19.7600	-0.0070
